,공사번호,블록,공정,블록타입,선종,BLK_WT,BLK_LNTH,BLK_BDTH,BLK_HGHT,PCGCODE,송선,SHOP,사내외,P_LT,LT
4189,4322,685,조립,BLK,CONT,62,19.4,13.6,5.2,CS5,SCS2,PAS,사내,33,4
4190,4322,642,조립,BRC,CONT,248,16.4,17.3,5.7,CS1,C1S6,GBS,사내,40,11
4191,4322,246,조립,BLK,CONT,172,19.4,16.3,7.8,FB1,C1S1,GBS,사내,28,7
4192,4322,125,조립,BRC,CONT,147,14.4,9.3,3.4,CS1,C1G9,CAS,사내,50,5
4193,4322,135,조립,BRC,CONT,147,14.4,9.3,3.4,CS1,C1G9,CAS,사내,50,6
4194,4322,687,조립,BLK,CONT,154,20.3,24,5.2,CS5,C1R1,CAS,사내,28,6
4195,4322,810,조립,BLK,CONT,46,8.4,1.6,10.7,FB2,E4H4,3DS,사내,24,11
4196,4322,276,조립,BLK,CONT,45,19.4,16,2.6,CS5,C1R1,GBS,사내,20,6
4197,4322,806,조립,BLK,CONT,35,17.5,7,0.9,FW1,C1E2,CAS,사내,22,6
4198,4322,266,조립,BLK,CONT,45,19.4,16,2.6,CS5,N1L1,GBS,사내,20,6
4199,4322,697,조립,BLK,CONT,156,20.3,22,5.2,CS5,N3L3,GBS,사내,26,4
4200,4322,275,조립,BLK,CONT,58,19.4,15,2.6,CS5,C1R3,CAS,사내,21,9
4201,4322,265,조립,BLK,CONT,58,19.4,15,2.6,CS5,C1R1,CAS,사내,21,15
4202,4322,826,조립,BLK,CONT,28,17.4,7,0.9,FW1,C1S6,OFD,사내,14,6
4203,4322,297,조립,BLK,CONT,107,20.3,16,5.2,CS5,C5M1,CAS,사내,25,5
4204,4322,287,조립,BLK,CONT,104,20.3,16,5.2,CS5,C5M1,CAS,사내,25,4
4205,4322,836,조립,BLK,CONT,30,17.4,7,0.9,FW1,C1S6,OFD,사내,14,6
4206,4322,183,조립,BLK,CONT,38,17.6,7.7,3.6,AL1,C1S6,CAS,사내,11,6
4207,4322,148,조립,BRC,CONT,185,15.7,18,3.3,CS1,C1S9,CAS,사내,38,4
4208,4322,158,조립,BRC,CONT,185,15.7,18,3.3,CS1,C1S9,CAS,사내,38,3
4209,4322,185,조립,BRC,CONT,68,19.6,9.2,8.9,AL1,S9M9,OFD,사내,29,5
4210,4322,829,조립,BLK,CONT,3,2.8,3.9,1.4,FX2,C1G9,CAS,사내,8,13
4211,4322,839,조립,BLK,CONT,3,2.8,3.9,1.4,FX2,C1G9,CAS,사내,8,13
4212,4322,191,조립,BRC,CONT,248,19.6,22.9,6.1,AL4,C1M1,CAS,사내,23,6
4213,4322,195,조립,BRC,CONT,68,19.6,9.2,8.9,AL1,S9M9,OFD,사내,30,8
4214,4322,181,조립,BRC,CONT,248,19.6,22.9,6.1,AL4,C1M1,CAS,사내,25,7
4215,4322,180,조립,BRC,CONT,56,18.1,9.2,3.6,AL1,C1S6,OFD,사내,20,12
4216,4322,184,조립,BRC,CONT,51,17.6,9.2,3.6,AL1,C1S6,CAS,사내,28,11
4217,4322,194,조립,BRC,CONT,51,17.6,9.2,3.6,AL1,C5S6,CAS,사내,28,11
4218,4322,193,조립,BRC,CONT,38,17.6,7.7,3.6,AL1,C1S6,CAS,사내,14,7
4219,4323,110,조립,BLK,CONT,213,11.2,4.2,9.3,AL2,H2G9,GBS,사내,70,61
4220,4323,103,조립,BLK,CONT,249,20.1,12.2,9.7,EB1,C1S1,GBS,사내,43,19
4221,4323,121,조립,BLK,CONT,241,13.5,19.7,6.5,EB1,C5E2,CAS,사내,35,17
4222,4323,141,조립,BLK,CONT,134,16.8,10.5,6.5,EB1,C1E2,3DS,사내,41,18
4223,4323,151,조립,BLK,CONT,131,16.8,10.5,6.5,EB1,C1E2,3DS,사내,40,6
4224,4323,131,조립,BLK,CONT,141,13.5,17.7,6.5,EB1,C1E2,GBS,사내,31,8
4225,4323,145,조립,BLK,CONT,270,15.9,23.4,7.5,EL1,C5E4,CAS,사내,52,9
4226,4323,132,조립,BLK,CONT,225,16.7,21,9.1,EL1,E1M1,GBS,사내,54,7
4227,4323,155,조립,BLK,CONT,276,15.9,21.7,7.5,EL1,C1E4,GBS,사내,54,7
4228,4323,122,조립,BLK,CONT,231,16.7,21,9.1,EL1,E1M1,GBS,사내,49,8
4229,4323,102,조립,BLK,CONT,250,11.3,16.7,6.5,EB1,S1R1,3DS,사내,44,4
4230,4323,112,조립,BLK,CONT,161,19.6,22.5,6.8,AL1,SCP4,PAS,사내,37,7
4231,4323,154,조립,BLK,CONT,182,15.9,21.7,8.7,EL1,C1E3,OFD,사내,42,12
4232,4323,134,조립,BLK,CONT,195,14.4,21.7,8.7,EL1,E5M5,OFD,사내,40,11
4233,4323,144,조립,BLK,CONT,189,15.9,23.4,8.7,EL1,C1E3,OFD,사내,37,9
4234,4323,192,조립,BLK,CONT,177,19.6,19.3,8.6,AL1,C5S1,CAS,사내,38,8
4235,4323,106,조립,BLK,CONT,102,13.4,16,8.7,ED1,C1E4,CAS,사내,37,7
4236,4323,182,조립,BLK,CONT,177,19.6,19.3,8.6,AL1,C5S1,OFD,사내,40,8
4237,4323,124,조립,BLK,CONT,221,14.4,23.4,8.7,EL1,C5E3,CAS,사내,35,7
4238,4323,153,조립,BLK,CONT,201,15.9,23.2,7,EL1,C1E2,OFD,사내,45,10
4239,4323,133,조립,BLK,CONT,172,14.4,21.7,7,EL1,C1E4,CAS,사내,35,6
4240,4323,142,조립,BLK,CONT,136,13.6,23.6,6.9,EL1,C1M2,CAS,사내,30,8
4241,4323,152,조립,BLK,CONT,125,13.6,23.6,6.9,EL1,C5M2,CAS,사내,36,7
4242,4323,123,조립,BLK,CONT,180,14.4,23.4,7,EL1,C1E2,CAS,사내,35,6
4243,4323,285,조립,BLK,CONT,74,19.4,15.1,5.2,CS5,S3R3,3DS,사내,33,2
4244,4323,685,조립,BLK,CONT,62,19.4,13.6,5.2,CS5,S2M2,OFD,사내,33,7
4245,4323,295,조립,BLK,CONT,74,19.4,15.1,5.2,CS5,S3R3,3DS,사내,32,7
4246,4323,695,조립,BLK,CONT,62,19.4,13.6,5.2,CS5,S2M2,OFD,사내,31,6
4247,4323,117,조립,BLK,CONT,106,13.1,16,7.5,ED1,C1M9,CAS,사내,22,11
4248,4323,217,조립,BLK,CONT,222,20.3,19.6,5.2,FB1,N3L3,GBS,사내,46,6
4249,4323,825,조립,BLK,CONT,175,15.9,18,7.5,FL1,SCE3,PAS,사내,36,10
4250,4323,835,조립,BLK,CONT,175,15.9,18,7.5,FL1,SCE3,PAS,사내,37,13
4251,4323,143,조립,BLK,CONT,197,15.9,25,7,EL1,C1E2,OFD,사내,30,0
4252,4323,824,조립,BLK,CONT,134,14.8,18,8.7,FL1,SCE1,GBS,사내,47,7
4253,4323,646,조립,BLK,CONT,124,19.4,6.2,6.6,CS2,C1M2,OFD,사내,46,5
4254,4323,185,조립,BLK,CONT,68,19.6,9.2,8.9,AL1,S9M9,OFD,사내,33,2
4255,4323,195,조립,BLK,CONT,68,19.6,9.2,8.9,AL1,S9M9,OFD,사내,33,3
4256,4323,805,조립,BLK,CONT,164,15.9,19.1,7.5,FD1,E1M1,APD,사내,35,8
4257,4323,146,조립,BLK,CONT,85,15.2,20.4,5.5,EL1,C1S2,OFD,사내,32,9
4258,4323,147,조립,BLK,CONT,238,15.2,24.2,7,EL1,M1H2,GBS,사내,30,9
4259,4323,156,조립,BLK,CONT,65,15.2,20.4,5.5,EL1,S4M4,OFD,사내,29,8
4260,4323,116,조립,BLK,CONT,143,13.6,25.8,8.7,ED1,E5M5,NPS,사내,30,7
4261,4323,656,조립,BLK,CONT,124,19.4,6.2,6.6,CS2,C1M2,OFD,사내,42,11
4262,4323,157,조립,BLK,CONT,245,15.2,24.2,7,EL1,SCS9,GBS,사내,30,7
4263,4323,215,조립,BLK,CONT,145,19.4,10.7,2.6,CB1,C1E1,CAS,사내,33,8
4264,4323,834,조립,BLK,CONT,142,14.8,17.5,8.7,FL1,SCE1,GBS,사내,42,8
4265,4323,802,조립,BLK,CONT,60,12.3,9.5,5.3,FB1,C1S4,CAS,사내,40,8
4266,4323,113,조립,BLK,CONT,110,8.4,10.7,5.4,AL3,E1M1,OFD,사내,46,11
4267,4323,268,조립,BLK,CONT,96,19.4,16.9,5.2,CS5,S3R3,OFD,사내,34,5
4268,4323,118,조립,BLK,CONT,122,12,20.8,7.5,ED1,C1S4,OFD,사내,34,7
4269,4323,149,조립,BLK,CONT,41,13.1,12,3.9,EL1,C5S9,CAS,사내,17,7
4270,4323,278,조립,BLK,CONT,96,19.4,16.9,5.2,CS5,S3R3,OFD,사내,32,6
4271,4323,135,조립,BLK,CONT,147,14.4,9.3,3.4,CS1,T1P2,TBA,사내,41,5
4272,4323,245,조립,BLK,CONT,178,19.4,25.3,7.8,CB2,SCH4,GBS,사내,29,5
4273,4323,255,조립,BLK,CONT,178,19.4,19.7,7.8,CB2,SCH4,GBS,사내,29,6
4274,4323,160,조립,BLK,CONT,40,18.1,7.7,3.6,AL1,C1S6,OFD,사내,16,0
4275,4323,180,조립,BLK,CONT,56,18.1,9.2,3.6,AL1,C1S6,OFD,사내,22,3
4276,4323,108,조립,BLK,CONT,127,14,20.8,7,ED1,C1S1,OFD,사내,26,9
4277,4323,194,조립,BLK,CONT,51,17.6,9.2,3.6,AL1,C1S6,CAS,사내,22,10
4278,4323,162,조립,BLK,CONT,181,22,15,3.4,CS1,C1M1,OFD,사내,35,10
4279,4323,107,조립,BLK,CONT,62,15.9,16,8.7,ED1,SZG9,PAS,사내,13,8
4280,4323,267,조립,BLK,CONT,105,20.3,16,7.8,FL1,C1S2,CAS,사내,32,7
4281,4323,645,조립,BLK,CONT,194,19.4,11.8,3.6,CS2,C1M1,OFD,사내,39,7
4282,4323,676,조립,BLK,CONT,78,19.4,8,5.3,CS5,C1M3,OFD,사내,29,8
4283,4323,655,조립,BLK,CONT,194,19.4,11.8,3.6,CS2,C1M1,OFD,사내,39,4
4284,4323,813,조립,BLK,CONT,56,12.3,12.5,5.2,FL1,C1S4,CAS,사내,45,11
4285,4323,184,조립,BLK,CONT,51,17.6,9.2,3.6,AL1,C5S6,CAS,사내,24,8
4286,4323,172,조립,BLK,CONT,181,22,15,3.4,CS1,C1M1,OFD,사내,34,6
4287,4323,171,조립,BLK,CONT,287,22,19.8,9.8,CS6,C1S1,GBS,사내,28,6
4288,4323,161,조립,BLK,CONT,287,22,19.8,9.8,CS6,C1S1,GBS,사내,28,6
4289,4323,666,조립,BLK,CONT,78,19.4,8,5.3,CS5,C1M3,OFD,사내,29,6
4290,4323,277,조립,BLK,CONT,114,20.3,14,7.8,FL1,C1S2,CAS,사내,30,7
4291,4323,183,조립,BLK,CONT,38,17.6,7.7,3.6,AL1,C1S6,CAS,사내,13,6
4292,4323,667,조립,BLK,CONT,130,20.3,16,5.2,CS5,C1R3,GBS,사내,35,6
4293,4323,647,조립,BLK,CONT,172,20.3,13.5,6.6,CS5,C1E1,GBS,사내,33,6
4294,4323,657,조립,BLK,CONT,172,20.3,13.5,6.6,CS5,C1E1,GBS,사내,33,5
4295,4323,803,조립,BLK,CONT,52,13,2.5,6.4,FB2,C5M1,CAS,사내,28,8
4296,4323,845,조립,BLK,CONT,95,10.8,18,7.5,FL1,SCE1,PAS,사내,36,10
4297,4323,193,조립,BLK,CONT,38,17.6,7.7,3.6,AL1,C1S6,CAS,사내,13,7
4298,4323,265,조립,BLK,CONT,58,19.4,15,2.6,CS5,C1R3,GBS,사내,20,7
4299,4323,275,조립,BLK,CONT,58,19.4,15,2.6,CS5,C1R3,GBS,사내,20,6
4300,4323,105,조립,BRC,CONT,70,15.9,16,7,ED1,C1H2,CAS,사내,20,6
4301,4323,801,조립,BLK,CONT,42,14.3,5.5,5.3,FB1,C1R3,CAS,사내,25,7
4302,4323,855,조립,BLK,CONT,85,10.8,16.4,7.5,FL1,SCE1,PAS,사내,32,8
4303,4323,104,조립,BRC,CONT,74,15.7,19.1,4.8,ED1,C1E2,CAS,사내,22,7
4304,4323,115,조립,BRC,CONT,26,11.5,3.8,7,ED3,C1S9,GBS,사내,32,7
4305,4323,181,조립,BLK,CONT,248,19.6,22.9,6.1,AL4,C1M1,CAS,사내,23,8
4306,4323,178,조립,BLK,CONT,12,10,2.7,2.6,ED1,S6G9,OFD,사내,21,2
4307,4323,677,조립,BLK,CONT,130,20.3,16,5.2,CS5,N3L3,GBS,사내,35,6
4308,4323,804,조립,BLK,CONT,50,7.8,16.2,8.7,FL1,C1E4,OFD,사내,23,10
4309,4323,191,조립,BLK,CONT,248,19.6,22.9,6.1,AL4,C1M1,CAS,사내,25,7
4310,4323,168,조립,BLK,CONT,12,10,2.7,2.6,ED1,S6G9,OFD,사내,14,2
4311,4323,687,조립,BLK,CONT,154,20.3,24,5.2,CS5,N3L3,GBS,사내,32,4
4312,4323,158,조립,BRC,CONT,185,15.7,18,3.3,CS1,C1G9,GBS,사내,52,6
4313,4323,119,조립,BLK,CONT,20,2.6,20.8,2.6,ED1,C1S6,OFD,사내,14,5
4314,4323,812,조립,BLK,CONT,60,12.3,9.9,7.8,FL1,SCS3,PAS,사내,21,8
4315,4323,125,조립,BRC,CONT,147,14.4,9.3,3.4,CS1,T1P2,TBA,사내,45,9
4316,4323,297,조립,BLK,CONT,107,20.3,16,5.2,CS5,C5M3,CAS,사내,27,5
4317,4323,287,조립,BLK,CONT,104,20.3,16,5.2,CS5,C5M3,CAS,사내,27,7
4318,4323,697,조립,BLK,CONT,156,20.3,22,5.2,CS5,N1L1,GBS,사내,28,4
4319,4323,806,조립,BLK,CONT,35,17.5,7,0.9,FW1,C1E2,CAS,사내,27,7
4320,4323,148,조립,BRC,CONT,185,15.7,18,3.3,CS1,C1G9,GBS,사내,48,12
4321,4323,826,조립,BLK,CONT,28,17.4,7,0.9,FW1,C1S6,OFD,사내,21,10
4322,4323,836,조립,BLK,CONT,30,17.4,7,0.9,FW1,C1S6,OFD,사내,20,11
4323,4323,839,조립,BLK,CONT,3,2.8,3.9,1.4,FX2,C1G9,CAS,사내,13,1
4324,4323,829,조립,BLK,CONT,3,2.8,3.9,1.4,FX2,C1G9,CAS,사내,12,1
4325,4324,110,조립,BLK,CONT,213,11.2,4.2,9.3,AL2,H2G9,GBS,사내,70,36
4326,4324,103,조립,BLK,CONT,249,20.1,12.2,9.7,EB1,C1S1,GBS,사내,38,6
4327,4324,132,조립,BLK,CONT,225,16.7,21,9.1,EL1,E1M1,GBS,사내,52,8
4328,4324,121,조립,BLK,CONT,241,13.5,19.7,6.5,EB1,C5E2,CAS,사내,37,9
4329,4324,122,조립,BLK,CONT,231,16.7,21,9.1,EL1,E1M1,GBS,사내,48,10
4330,4324,141,조립,BLK,CONT,134,16.8,10.5,6.5,EB1,C1E2,CAS,사내,30,10
4331,4324,151,조립,BLK,CONT,131,16.8,10.5,6.5,EB1,C1E2,CAS,사내,30,8
4332,4324,131,조립,BLK,CONT,141,13.5,17.7,6.5,EB1,C5S9,CAS,사내,28,8
4333,4324,145,조립,BLK,CONT,270,15.9,23.4,7.5,EL1,C5E4,CAS,사내,39,7
4334,4324,825,조립,BLK,CONT,175,15.9,18,7.5,FL1,SCE3,PAS,사내,43,13
4335,4324,212,조립,BLK,CONT,232,16.4,20.6,2.6,CB1,C1E1,CAS,사내,32,5
4336,4324,742,조립,BLK,CONT,151,14.4,17.7,7.6,ED1,C1E1,OFD,사내,39,7
4337,4324,752,조립,BLK,CONT,158,14.4,17.7,7.6,ED1,C1E1,OFD,사내,37,6
4338,4324,155,조립,BLK,CONT,276,15.9,21.7,7.5,EL1,C1E4,GBS,사내,41,9
4339,4324,835,조립,BLK,CONT,175,15.9,18,7.5,FL1,SCE3,PAS,사내,44,10
4340,4324,153,조립,BLK,CONT,201,15.9,23.2,7,EL1,C1E2,OFD,사내,36,11
4341,4324,192,조립,BLK,CONT,177,19.6,19.3,8.6,AL1,C5S1,OFD,사내,36,9
4342,4324,112,조립,BLK,CONT,161,19.6,22.5,6.8,AL1,SCP3,PAS,사내,35,8
4343,4324,102,조립,BLK,CONT,250,11.3,16.7,6.5,EB1,S1R1,3DS,사내,41,9
4344,4324,182,조립,BLK,CONT,177,19.6,19.3,8.6,AL1,C5S1,OFD,사내,36,10
4345,4324,134,조립,BLK,CONT,195,14.4,21.7,8.7,EL1,E5M5,OFD,사내,35,9
4346,4324,805,조립,BLK,CONT,164,15.9,19.1,7.5,FD1,E1M1,NPS,사내,35,9
4347,4324,154,조립,BLK,CONT,182,15.9,21.7,8.7,EL1,C1E3,OFD,사내,38,10
4348,4324,144,조립,BLK,CONT,189,15.9,23.4,8.7,EL1,C1E3,OFD,사내,35,14
4349,4324,123,조립,BLK,CONT,180,14.4,23.4,7,EL1,C1E2,CAS,사내,33,10
4350,4324,142,조립,BLK,CONT,136,13.6,23.6,6.9,EL1,C1M2,CAS,사내,29,8
4351,4324,133,조립,BLK,CONT,172,14.4,21.7,7,EL1,C1E4,CAS,사내,32,7
4352,4324,124,조립,BLK,CONT,221,14.4,23.4,8.7,EL1,SCE5,GBS,사내,36,7
4353,4324,152,조립,BLK,CONT,125,13.6,23.6,6.9,EL1,C5M2,CAS,사내,34,8
4354,4324,217,조립,BLK,CONT,222,20.3,19.6,5.2,FB1,N3L3,GBS,사내,52,9
4355,4324,143,조립,BLK,CONT,197,15.9,25,7,EL1,C1E2,OFD,사내,31,14
4356,4324,117,조립,BLK,CONT,106,13.1,16,7.5,ED1,C1H2,CAS,사내,22,7
4357,4324,106,조립,BLK,CONT,102,13.4,16,8.7,ED1,C1E4,CAS,사내,34,6
4358,4324,147,조립,BLK,CONT,238,15.2,24.2,7,EL1,M1H2,GBS,사내,34,7
4359,4324,227,조립,BLK,CONT,252,17.9,20.2,5.2,CB1,C1S2,CAS,사내,40,6
4360,4324,237,조립,BLK,CONT,252,17.9,20.2,5.2,CB1,C1S2,CAS,사내,40,7
4361,4324,824,조립,BLK,CONT,134,14.8,18,8.7,FL1,SCE1,GBS,사내,49,33
4362,4324,642,조립,BLK,CONT,248,16.4,17.3,5.7,CS1,C1S6,GBS,사내,46,16
4363,4324,211,조립,BLK,CONT,213,15.9,20.6,2.6,CB1,C1E1,CAS,사내,28,5
4364,4324,652,조립,BLK,CONT,248,16.4,17.3,5.7,CS1,C1S6,GBS,사내,46,18
4365,4324,157,조립,BLK,CONT,245,15.2,24.2,7,EL1,C1M1,GBS,사내,36,11
4366,4324,685,조립,BLK,CONT,62,19.4,13.6,5.2,CS5,S2M2,OFD,사내,42,12
4367,4324,156,조립,BLK,CONT,65,15.2,20.4,5.5,EL1,S4M4,OFD,사내,38,14
4368,4324,207,조립,BLK,CONT,250,17.9,20.6,2.6,CB1,C1E1,CAS,사내,31,6
4369,4324,285,조립,BLK,CONT,74,19.4,15.1,5.2,CS5,S3R3,3DS,사내,29,3
4370,4324,295,조립,BLK,CONT,74,19.4,15.1,5.2,CS5,S3R3,3DS,사내,35,5
4371,4324,208,조립,BLK,CONT,242,17.9,20.6,2.6,CB1,C1E1,CAS,사내,28,6
4372,4324,695,조립,BLK,CONT,62,19.4,13.6,5.2,CS5,S2M2,OFD,사내,39,12
4373,4324,228,조립,BLK,CONT,246,17.9,20.2,5.2,CB1,SCS2,PAS,사내,36,8
4374,4324,238,조립,BLK,CONT,246,17.9,20.2,5.2,CB1,SCS2,PAS,사내,36,8
4375,4324,251,조립,BLK,CONT,209,15.9,20.2,5.2,CB2,SCS2,PAS,사내,37,6
4376,4324,272,조립,BLK,CONT,108,16.4,10.8,5.2,CS5,C1M1,OFD,사내,43,21
4377,4324,717,조립,BLK,CONT,143,14.7,15.9,5.2,ED1,C1E1,OFD,사내,44,9
4378,4324,241,조립,BLK,CONT,209,15.9,20.2,5.2,CB2,SCS2,PAS,사내,37,6
4379,4324,146,조립,BLK,CONT,85,15.2,20.4,5.5,EL1,C1S2,OFD,사내,41,14
4380,4324,262,조립,BLK,CONT,108,16.4,10.8,5.2,CS5,C1M1,OFD,사내,41,16
4381,4324,741,조립,BLK,CONT,102,14.4,18.6,5.2,ED1,C1E2,OFD,사내,43,7
4382,4324,751,조립,BLK,CONT,70,14.4,18.6,5.2,ED1,C1E2,OFD,사내,43,9
4383,4324,185,조립,BLK,CONT,68,19.6,9.2,8.9,AL1,S9M9,OFD,사내,33,10
4384,4324,195,조립,BLK,CONT,68,19.6,9.2,8.9,AL1,S9M9,OFD,사내,33,10
4385,4324,215,조립,BLK,CONT,145,19.4,10.7,2.6,CB1,C1E1,CAS,사내,41,8
4386,4324,716,조립,BLK,CONT,84,14.4,15.9,5.2,ED1,SCP1,OFD,사내,43,10
4387,4324,254,조립,BLK,CONT,184,19.9,16.3,7.8,CB2,C1S1,CAS,사내,40,9
4388,4324,116,조립,BLK,CONT,143,13.6,25.8,8.7,ED1,E5M5,OFD,사내,39,10
4389,4324,244,조립,BLK,CONT,184,19.9,16.3,7.8,CB2,C1S1,CAS,사내,38,4
4390,4324,284,조립,BLK,CONT,75,19.9,7.9,5.2,CS5,C5S3,CAS,사내,41,7
4391,4324,294,조립,BLK,CONT,75,19.9,7.9,2.2,CS5,T1S3,TBA,사내,41,5
4392,4324,118,조립,BLK,CONT,122,12,20.8,7.5,ED1,C1S4,OFD,사내,45,14
4393,4324,213,조립,BLK,CONT,256,19.1,20.6,2.6,CB1,C1E1,CAS,사내,29,8
4394,4324,214,조립,BLK,CONT,280,19.9,20.8,2.6,CB1,C1E1,CAS,사내,32,8
4395,4324,813,조립,BLK,CONT,56,12.3,12.5,5.2,FL1,C1S4,CAS,사내,45,10
4396,4324,834,조립,BLK,CONT,142,14.8,17.5,8.7,FL1,SCE1,GBS,사내,43,5
4397,4324,242,조립,BLK,CONT,178,16.4,18.5,3.1,CB2,C1E2,CAS,사내,28,16
4398,4324,252,조립,BLK,CONT,178,16.4,18.5,3.1,CB2,C1E2,CAS,사내,28,16
4399,4324,113,조립,BLK,CONT,110,8.4,10.7,5.4,AL3,E1M1,OFD,사내,51,14
4400,4324,255,조립,BLK,CONT,178,19.4,19.7,7.8,CB2,SCH4,GBS,사내,36,7
4401,4324,268,조립,BLK,CONT,96,19.4,16.9,5.2,CS5,S3R3,OFD,사내,43,5
4402,4324,278,조립,BLK,CONT,96,19.4,16.9,5.2,CS5,S3R3,OFD,사내,44,6
4403,4324,646,조립,BLK,CONT,124,19.4,6.2,6.6,CS2,C1M2,OFD,사내,57,13
4404,4324,274,조립,BLK,CONT,50,19.9,7.1,2.6,CS5,C5R1,CAS,사내,20,6
4405,4324,245,조립,BLK,CONT,178,19.4,25.3,7.8,CB2,SCH4,GBS,사내,35,8
4406,4324,672,조립,BLK,CONT,199,16.4,18.3,4.1,CS1,C1E2,CAS,사내,28,9
4407,4324,246,조립,BLK,CONT,172,19.4,16.3,7.8,FB1,C1S1,GBS,사내,34,7
4408,4324,656,조립,BLK,CONT,124,19.4,6.2,6.6,CS2,C1M2,OFD,사내,56,13
4409,4324,696,조립,BLK,CONT,92,19.4,29.1,5.2,CS5,C1R3,OFD,사내,50,9
4410,4324,243,조립,BLK,CONT,258,19.1,20.2,7.8,CB2,SCS1,PAS,사내,34,11
4411,4324,253,조립,BLK,CONT,258,19.1,20.2,7.8,CB2,SCS1,PAS,사내,39,12
4412,4324,662,조립,BLK,CONT,199,16.4,18.3,4.1,CS1,C1E2,CAS,사내,27,8
4413,4324,256,조립,BLK,CONT,150,19.4,10.6,7.8,FB1,C1S1,GBS,사내,36,6
4414,4324,149,조립,BLK,CONT,41,13.1,12,3.9,EL1,C5S9,CAS,사내,22,10
4415,4324,180,조립,BLK,CONT,56,18.1,9.2,3.6,AL1,C1S6,OFD,사내,28,10
4416,4324,279,조립,BLK,CONT,84,19.4,21.7,5.2,CS5,C1R3,GBS,사내,34,5
4417,4324,160,조립,BLK,CONT,40,18.1,7.7,3.6,AL1,C1S6,OFD,사내,15,11
4418,4324,135,조립,BLK,CONT,147,14.4,9.3,3.4,CS1,SCM1,GBS,사내,50,6
4419,4324,108,조립,BLK,CONT,127,14,20.8,7,ED1,C1S1,OFD,사내,32,12
4420,4324,264,조립,BLK,CONT,50,19.9,7.1,2.6,CS5,C1R1,CAS,사내,21,9
4421,4324,686,조립,BLK,CONT,92,19.4,29.1,5.2,CS5,C1R3,OFD,사내,46,15
4422,4324,296,조립,BLK,CONT,83,19.4,25.7,5.2,CS5,C1R1,OFD,사내,44,7
4423,4324,162,조립,BLK,CONT,181,22,15,3.4,CS1,C1M1,OFD,사내,49,13
4424,4324,181,조립,BLK,CONT,248,19.6,22.9,6.1,AL4,C1M1,CAS,사내,29,6
4425,4324,845,조립,BLK,CONT,95,10.8,18,7.5,FL1,SCE1,PAS,사내,43,12
4426,4324,286,조립,BLK,CONT,83,19.4,25.7,5.2,CS5,C1R1,OFD,사내,37,8
4427,4324,645,조립,BLK,CONT,194,19.4,11.8,3.6,CS2,N2L2,OFD,사내,49,10
4428,4324,655,조립,BLK,CONT,194,19.4,11.8,3.6,CS2,N2L2,OFD,사내,49,9
4429,4324,161,조립,BLK,CONT,287,22,19.8,9.8,CS6,C1S1,GBS,사내,34,7
4430,4324,172,조립,BLK,CONT,181,22,15,3.4,CS1,C1M1,OFD,사내,49,13
4431,4324,184,조립,BLK,CONT,51,17.6,9.2,3.6,AL1,C5S6,CAS,사내,28,7
4432,4324,855,조립,BLK,CONT,85,10.8,16.4,7.5,FL1,SCE1,PAS,사내,36,7
4433,4324,802,조립,BLK,CONT,60,12.3,9.5,5.3,FB1,C1S4,CAS,사내,35,10
4434,4324,275,조립,BLK,CONT,58,19.4,15,2.6,CS5,C1R3,CAS,사내,27,13
4435,4324,194,조립,BLK,CONT,51,17.6,9.2,3.6,AL1,C1S6,CAS,사내,27,7
4436,4324,743,조립,BLK,CONT,16,8.2,10.2,3.4,ED1,C5S6,CAS,사내,21,8
4437,4324,718,조립,BLK,CONT,11,17.7,0.7,1.7,CM1,C1S6,OFD,사내,28,6
4438,4324,277,조립,BLK,CONT,114,20.3,14,7.8,FL1,C1S2,CAS,사내,40,12
4439,4324,267,조립,BLK,CONT,105,20.3,16,7.8,FL1,C1E2,CAS,사내,41,10
4440,4324,171,조립,BLK,CONT,287,22,19.8,9.8,CS6,C1S1,GBS,사내,33,8
4441,4324,107,조립,BLK,CONT,62,15.9,16,8.7,ED1,SZG9,PAS,사내,19,11
4442,4324,191,조립,BLK,CONT,248,19.6,22.9,6.1,AL4,C1M1,CAS,사내,31,10
4443,4324,265,조립,BLK,CONT,58,19.4,15,2.6,CS5,C1R3,CAS,사내,27,6
4444,4324,719,조립,BLK,CONT,10,17.7,0.7,1.7,CM1,C1S6,OFD,사내,28,3
4445,4324,803,조립,BLK,CONT,52,13,2.5,6.4,FB2,C5M1,CAS,사내,30,8
4446,4324,276,조립,BLK,CONT,45,19.4,16,2.6,CS5,C1R1,GBS,사내,23,3
4447,4324,666,조립,BLK,CONT,78,19.4,8,5.3,CS5,C1M3,OFD,사내,43,13
4448,4324,676,조립,BLK,CONT,78,19.4,8,5.3,CS5,C1M3,OFD,사내,43,11
4449,4324,804,조립,BLK,CONT,50,7.8,16.2,8.7,FL1,C1E4,OFD,사내,30,7
4450,4324,266,조립,BLK,CONT,45,19.4,16,2.6,CS5,C1R1,GBS,사내,24,4
4451,4324,269,조립,BLK,CONT,84,19.4,21.7,5.2,CS5,C1R3,GBS,사내,30,6
4452,4324,647,조립,BLK,CONT,172,20.3,13.5,6.6,CS5,C1E1,GBS,사내,44,5
4453,4324,183,조립,BLK,CONT,38,17.6,7.7,3.6,AL1,C1S6,CAS,사내,17,7
4454,4324,193,조립,BLK,CONT,38,17.6,7.7,3.6,AL1,C1S6,CAS,사내,17,7
